custid	region	townsize	gender	age	agecat	birthmonth	ed	edcat	jobcat	union	employ	empcat	retire	income	lninc	inccat	debtinc	creddebt	lncreddebt	othdebt	lnothdebt	default	jobsat	marital	spoused	spousedcat	reside	pets	pets_cats	pets_dogs	pets_birds	pets_reptiles	pets_small	pets_saltfish	pets_freshfish	homeown	hometype	address	addresscat	cars	carown	cartype	carvalue	carcatvalue	carbought	carbuy	commute	commutecat	commutetime	commutecar	commutemotorcycle	commutecarpool	commutebus	commuterail	commutepublic	commutebike	commutewalk	commutenonmotor	telecommute	reason	polview	polparty	polcontrib	vote	card	cardtype	cardbenefit	cardfee	cardtenure	cardtenurecat	card2	card2type	card2benefit	card2fee	card2tenure	card2tenurecat	carditems	cardspent	card2items	card2spent	active	bfast	tenure	churn	longmon	lnlongmon	longten	lnlongten	tollfree	tollmon	lntollmon	tollten	lntollten	equip	equipmon	lnequipmon	equipten	lnequipten	callcard	cardmon	lncardmon	cardten	lncardten	wireless	wiremon	lnwiremon	wireten	lnwireten	multline	voice	pager	internet	callid	callwait	forward	confer	ebill	owntv	hourstv	ownvcr	owndvd	owncd	ownpda	ownpc	ownipod	owngame	ownfax	news	response_01	response_02	response_03
5682-HSIFSE-LWF	Zone 1	> 250,000	Female	79	>65	September	12	High school degree	Managerial and Professional	No	16	More than 15	Yes	9	2,19722457733622	Under $25	19,9	,916992	-,0866565308640545	,874008	-,134665750050415	No	Somewhat satisfied	Unmarried	Not married	Not married	1	0	0	0	0	0	0	0	0	Rent	Multiple-Family	10	8 to 15	3	Lease	Domestic	5,7	Economy	No	No	Car	Single occupancy	19	Yes	No	Yes	Yes	No	No	No	No	No	No	No response	Slightly conservative	No	No	No	Visa	Platinum	Airline miles	No	14	11 to 15	Mastercard	Platinum	None	No	13	11 to 15	14	310,1	6	95,31	No	Oatmeal	36	Yes	10,7	2,37024374146786	431	6,06610809010375	No	0	 	0	 	No	0	 	0	 	Yes	9,5	2,2512917986065	320	5,76832099579377	No	0	 	0	 	No	No	No	None	No	Yes	Yes	No	No	No	0	No	No	No	No	No	No	No	No	Yes	No	No	No
3280-AVNIIW-BP1	Zone 1	> 250,000	Male	29	25-34	January	18	College degree	Service	No	2	2 to 5	No	59	4,07753744390572	$50 - $74	5,4	,783756	-,243657531561917	2,402244	,876403300513676	No	Highly dissatisfied	Married	18	College degree	3	0	0	0	0	0	0	0	0	Own	Single-family	6	4 to 7	4	Own	Domestic	29	Standard	No	No	Car	Single occupancy	17	Yes	No	Yes	No	Yes	No	No	No	No	No	No response	Conservative	No	No	Yes	American Express	None	Cash back	No	10	6 to 10	Discover	Platinum	Cash back	No	8	6 to 10	12	423,42	6	204,03	Yes	Energy bar	24	No	5	1,6094379124341	124,95	4,82791365728096	Yes	25,75	3,24843462710975	658,6	6,49011636994226	Yes	64,9	4,17284762371004	1482,95	7,30178862612788	Yes	13,25	2,58399755243223	280	5,63478960316925	Yes	43,7	3,77734810210154	1000,75	6,90850499787268	Yes	Yes	Yes	Cable modem	Yes	Yes	Yes	Yes	Yes	Yes	30	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	No	No
8325-ORNEIY-ZAD	Zone 3	2,500-9,999	Female	44	35-49	March	14	High school degree	Managerial and Professional	No	9	6 to 10	No	74	4,30406509320417	$50 - $74	9,6	1,854144	,617423134030425	5,249856	1,65820064765593	No	Highly dissatisfied	Unmarried	Not married	Not married	2	4	2	0	0	0	0	2	0	Own	Single-family	14	8 to 15	0	N/A	N/A	N/A	N/A	N/A	Yes	Train/Subway	Public transportation	36	No	No	No	No	Yes	No	No	Yes	No	No	No response	Moderate	No	No	No	Mastercard	Other	None	No	6	6 to 10	Visa	Platinum	None	No	4	2 to 5	12	310,52	3	57,91	No	Oatmeal	11	No	8,8	2,17475172148416	92,05	4,52233190767909	Yes	20,5	3,02042488614436	237,75	5,4712197014255	No	0	 	0	 	No	0	 	0	 	Yes	25,55	3,24063731664971	272,85	5,60892219363224	No	No	No	Dial-up	Yes	Yes	Yes	Yes	Yes	Yes	24	Yes	Yes	Yes	Yes	Yes	No	No	No	Yes	No	No	No
1224-JIXCKY-WER	Zone 1	> 250,000	Female	73	>65	August	13	High school degree	Managerial and Professional	No	18	More than 15	No	46	3,8286413964891	$25 - $49	19,7	5,564068	1,71632949540995	3,497932	1,25217193672764	No	Somewhat dissatisfied	Married	10	Did not complete high school	4	12	0	0	2	0	0	0	10	Rent	Single-family	31	More than 25	1	Own	Domestic	20,9	Standard	Yes	No	Telecommute	Telecommute	30	No	No	Yes	No	No	No	No	No	No	Yes	Prices	Slightly liberal	No	No	No	Discover	None	None	No	40	More than 15	American Express	None	Cash back	No	29	More than 15	14	556,76	3	125,99	No	Oatmeal	72	No	91,95	4,52124495105033	6562,5	8,78912690689988	No	0	 	0	 	No	0	 	0	 	Yes	51,5	3,94158180766969	3710	8,21878715560148	No	0	 	0	 	Yes	No	No	Dial-up	No	No	No	No	No	Yes	19	Yes	Yes	Yes	No	Yes	No	No	No	Yes	No	No	No
3715-QWHEEW-C47	Zone 2	2,500-9,999	Female	43	35-49	June	8	Did not complete high school	Managerial and Professional	Yes	3	2 to 5	No	29	3,36729582998647	$25 - $49	14,6	1,846024	,613034137079571	2,387976	,870446145228595	No	Highly dissatisfied	Married	11	Did not complete high school	2	2	0	2	0	0	0	0	0	Rent	Multiple-Family	12	8 to 15	5	Own	Import	13,5	Economy	No	Yes	Car	Single occupancy	36	Yes	No	No	No	No	No	No	No	No	No	No response	Conservative	Yes	No	No	American Express	Platinum	Airline miles	No	17	More than 15	Visa	Other	None	No	12	11 to 15	12	462,15	4	129,56	No	Cereal	47	No	14,75	2,69124308278583	625,5	6,43855132990697	Yes	18,5	2,91777073208428	945,6	6,85181964665183	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	No	No	None	No	No	No	No	No	Yes	16	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No
3676-WTBQOM-7IN	Zone 1	> 250,000	Female	65	>65	July	11	Did not complete high school	Operation, Fabrication, General Labor	No	29	More than 15	Yes	11	2,39789527279837	Under $25	5,3	,420926	-,865298232720956	,162074	-1,81970225792314	No	Highly satisfied	Married	11	Did not complete high school	4	0	0	0	0	0	0	0	0	Own	Mobile Home	9	8 to 15	1	Own	Domestic	5,5	Economy	No	Yes	Bus	Public transportation	24	No	No	No	Yes	Yes	No	No	No	No	No	No response	Moderate	No	No	No	Mastercard	Platinum	Cash back	No	36	More than 15	Visa	Gold	Other	No	20	More than 15	4	66,63	4	58,68	No	Oatmeal	63	No	9,7	2,27212588550934	637,95	6,45825991036775	No	0	 	0	 	No	0	 	0	 	Yes	15,5	2,7408400239252	950	6,85646198459459	No	0	 	0	 	No	No	No	None	No	No	No	No	No	Yes	14	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No
8436-MBFTPR-A8H	Zone 2	50,000-249,999	Male	55	50-64	July	17	College degree	Sales and Office	No	6	6 to 10	No	27	3,29583686600433	$25 - $49	7,3	,240462	-1,4251932060783	1,730538	,548432342823563	Yes	Highly dissatisfied	Unmarried	Not married	Not married	1	0	0	0	0	0	0	0	0	Rent	Condominium/Townhouse	7	4 to 7	2	Lease	Domestic	11,5	Economy	No	Yes	Car	Single occupancy	16	Yes	No	Yes	No	No	No	No	No	No	No	No response	Slightly liberal	No	Yes	No	Other	Platinum	Other	No	20	More than 15	Discover	Other	None	No	14	11 to 15	11	386,62	8	304,75	Yes	Energy bar	47	No	5,8	1,75785791755237	249,15	5,51805512472741	No	0	 	0	 	No	0	 	0	 	Yes	18,5	2,91777073208428	855	6,75110146893676	No	0	 	0	 	Yes	No	No	None	No	Yes	No	No	No	Yes	15	Yes	Yes	Yes	No	No	No	No	No	No	No	No	Yes
5435-FVAUQT-FCW	Zone 5	10,000-49,999	Female	22	18-24	April	17	College degree	Service	Yes	0	Less than 2	No	23	3,13549421592915	Under $25	22,6	1,954448	,670107800627056	3,243552	1,17666902560659	No	Highly dissatisfied	Married	14	High school degree	4	4	0	0	0	0	0	0	4	Own	Condominium/Townhouse	1	Less than 3	1	Lease	Domestic	9,4	Economy	No	Yes	Bus	Public transportation	23	No	Yes	No	Yes	No	No	No	No	No	No	No response	Moderate	Yes	No	Yes	American Express	Other	Other	No	5	2 to 5	Discover	Other	Airline miles	Yes	4	2 to 5	10	351,96	10	373,92	Yes	Cereal	21	No	9,65	2,26695791535089	158,8	5,06764554881304	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	Yes	No	No	None	No	No	Yes	No	No	Yes	15	Yes	Yes	Yes	No	Yes	No	No	No	No	No	No	No
1553-CFKORW-DX4	Zone 2	2,500-9,999	Female	20	18-24	June	15	Some college	Sales and Office	No	0	Less than 2	No	24	3,17805383034795	Under $25	6,3	,284256	-1,25788003839485	1,227744	,205178338936882	Yes	Highly dissatisfied	Unmarried	Not married	Not married	1	0	0	0	0	0	0	0	0	Rent	Multiple-Family	1	Less than 3	2	Own	Import	9,1	Economy	Yes	Yes	Car	Single occupancy	19	Yes	No	No	No	Yes	No	No	Yes	Yes	No	Other	Moderate	Yes	No	No	Mastercard	Platinum	None	No	2	2 to 5	Visa	Platinum	Airline miles	No	2	2 to 5	7	127,56	4	64,48	Yes	Energy bar	8	Yes	6,35	1,8484548129046	41,8	3,73289633953071	No	0	 	0	 	Yes	31,55	3,45157358898722	208,9	5,34185566856252	No	0	 	0	 	Yes	22,85	3,12895111734021	154,7	5,04148775757902	No	No	No	Cable modem	No	Yes	Yes	No	Yes	Yes	14	Yes	Yes	Yes	No	Yes	Yes	Yes	No	No	No	No	No
5008-XQDMYC-I6U	Zone 4	> 250,000	Female	60	50-64	June	8	Did not complete high school	Service	Yes	25	More than 15	No	80	4,38202663467388	$75 - $124	6,9	4,42152	1,48648352837523	1,09848	,0939274060313596	No	Highly satisfied	Married	7	Did not complete high school	2	2	0	0	0	2	0	0	0	Own	Single-family	35	More than 25	3	Lease	Import	37	Standard	No	No	Car	Single occupancy	11	Yes	No	Yes	No	No	No	Yes	No	No	No	No response	Extremely conservative	Yes	Yes	Yes	Discover	Platinum	None	No	39	More than 15	Mastercard	Gold	Other	No	30	More than 15	8	478,51	3	94,79	No	Cereal	72	No	45,6	3,81990771652034	3154,5	8,05658528381086	Yes	36,5	3,59731226058845	2550,6	7,8440839045928	No	0	 	0	 	Yes	64	4,15888308335967	4470	8,40514368760761	Yes	42,5	3,74950407593037	2991,55	8,00354692671347	No	No	No	None	Yes	Yes	Yes	Yes	No	Yes	30	Yes	Yes	Yes	No	No	No	No	No	Yes	No	No	No
6231-FDXDHF-BI1	Zone 2	< 2,500	Female	66	>65	April	9	Did not complete high school	Operation, Fabrication, General Labor	No	25	More than 15	Yes	10	2,30258509299405	Under $25	7,7	,19019	-1,65973170648857	,57981	-,545054815316651	No	Somewhat satisfied	Unmarried	Not married	Not married	1	5	1	0	0	0	0	0	4	Own	Single-family	30	More than 25	5	Lease	Import	4,2	Economy	Yes	No	Car	Single occupancy	32	Yes	No	No	No	No	No	No	Yes	No	Yes	No response	Slightly conservative	No	No	No	Other	Gold	Cash back	No	38	More than 15	Mastercard	Platinum	Airline miles	No	29	More than 15	11	154,69	8	166,74	Yes	Energy bar	72	No	20,2	3,00568260440716	1472,65	7,29481877790975	No	0	 	0	 	No	0	 	0	 	Yes	47,5	3,8607297110406	3395	8,1300590399928	No	0	 	0	 	Yes	Yes	No	None	Yes	No	Yes	No	No	Yes	15	Yes	Yes	Yes	No	No	No	No	No	Yes	No	No	No
0821-KARQQH-J2T	Zone 3	10,000-49,999	Female	63	50-64	June	20	Post-undergraduate degree	Managerial and Professional	Yes	15	11 to 15	No	108	4,68213122712422	$75 - $124	4,2	,458136	-,780589195715427	4,077864	1,40557332191493	No	Somewhat dissatisfied	Unmarried	Not married	Not married	1	0	0	0	0	0	0	0	0	Own	Condominium/Townhouse	29	More than 25	1	Own	Domestic	37	Standard	Yes	Yes	Carpool	Multiple occupancy	22	No	No	Yes	Yes	No	No	No	Yes	No	No	No response	Slightly liberal	No	No	No	Discover	Other	Cash back	No	34	More than 15	American Express	Gold	Other	Yes	25	More than 15	11	304,46	7	213,13	Yes	Cereal	67	Yes	16,7	2,81540871942271	1167,1	7,06227731841831	Yes	25	3,2188758248682	1654	7,41095187558364	Yes	47,5	3,8607297110406	3070,05	8,02944912709357	Yes	20,75	3,03254624667671	1355	7,2115567333138	Yes	39,7	3,68135118769314	2609,85	7,86704802740084	Yes	Yes	Yes	Cable modem	Yes	Yes	Yes	Yes	No	Yes	17	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	No
3319-VOHKDQ-M54	Zone 3	10,000-49,999	Female	29	25-34	December	17	College degree	Managerial and Professional	No	2	2 to 5	No	25	3,2188758248682	$25 - $49	14,1	1,58625	,46137274004646	1,93875	,662043435508611	No	Highly dissatisfied	Unmarried	Not married	Not married	1	4	2	2	0	0	0	0	0	Rent	Multiple-Family	2	Less than 3	4	Own	Import	8,3	Economy	No	Yes	Car	Single occupancy	32	Yes	No	No	No	No	Yes	No	Yes	No	No	No response	Slightly liberal	No	Yes	Yes	American Express	Other	Cash back	No	4	2 to 5	Mastercard	None	Cash back	No	3	2 to 5	12	501,6	7	390,77	No	Oatmeal	12	Yes	3,65	1,2947271675944	51,45	3,94061046228006	Yes	22,75	3,12456514539696	220,95	5,39793643157675	No	0	 	0	 	No	0	 	0	 	Yes	19,1	2,94968833505258	197,55	5,2859917168574	No	Yes	No	Dial-up	Yes	Yes	Yes	Yes	Yes	Yes	18	Yes	Yes	Yes	Yes	Yes	Yes	No	No	No	No	No	No
4706-ZIUYMD-B96	Zone 2	> 250,000	Female	79	>65	December	12	High school degree	Managerial and Professional	No	31	More than 15	Yes	22	3,09104245335832	Under $25	8,1	,19602	-1,6295385841411	1,58598	,461202512792666	No	Highly satisfied	Married	14	High school degree	2	2	2	0	0	0	0	0	0	Rent	Multiple-Family	33	More than 25	3	Own	Import	13,3	Economy	Yes	Yes	Car	Single occupancy	22	Yes	No	No	No	No	No	No	No	No	No	No response	Conservative	No	No	Yes	Discover	Other	Other	Yes	39	More than 15	Mastercard	Other	Airline miles	No	29	More than 15	11	211,2	4	46,73	No	Oatmeal	71	No	26,9	3,29212628660779	1841,25	7,51819996777684	No	0	 	0	 	No	0	 	0	 	Yes	43,75	3,77849161280362	3065	8,02780284837031	No	0	 	0	 	Yes	No	No	None	No	No	No	No	No	Yes	15	Yes	Yes	Yes	No	No	No	No	No	Yes	No	No	No
0050-VSGLEA-9NB	Zone 4	50,000-249,999	Male	39	35-49	September	14	High school degree	Sales and Office	No	5	2 to 5	No	66	4,18965474202643	$50 - $74	25,7	1,221264	,199886387973426	15,740736	2,75625200174357	No	Somewhat satisfied	Unmarried	Not married	Not married	1	2	0	2	0	0	0	0	0	Own	Single-family	11	8 to 15	2	Own	Domestic	24,4	Standard	No	Yes	Car	Single occupancy	19	Yes	No	No	Yes	No	No	Yes	Yes	No	No	No response	Liberal	Yes	No	Yes	Mastercard	None	Cash back	No	1	Less than 2	Visa	Other	None	No	2	2 to 5	8	306,65	11	328,63	No	Energy bar	4	Yes	2,6	,955511445027436	10,45	2,34660197841082	No	0	 	0	 	No	0	 	0	 	Yes	5,75	1,74919985480926	15	2,70805020110221	No	0	 	0	 	No	Yes	Yes	Dial-up	Yes	Yes	Yes	No	No	Yes	20	Yes	No	Yes	No	Yes	No	Yes	Yes	No	No	No	No
3361-ANDCSP-T9V	Zone 2	50,000-249,999	Male	60	50-64	January	16	Some college	Managerial and Professional	No	6	6 to 10	No	72	4,27666611901606	$50 - $74	15,3	3,183624	1,15802017055665	7,832376	2,05826591224746	Yes	Highly satisfied	Married	13	High school degree	2	0	0	0	0	0	0	0	0	Rent	Multiple-Family	37	More than 25	4	Own	Import	37	Standard	No	No	Car	Single occupancy	21	Yes	No	No	No	No	No	No	No	No	No	No response	Conservative	No	Yes	No	Mastercard	Platinum	Airline miles	No	28	More than 15	American Express	Platinum	Other	No	22	More than 15	16	646,81	5	187,44	No	Oatmeal	54	No	10,8	2,37954613413017	606,15	6,40712748019259	Yes	40,5	3,70130197411249	2295	7,73848812249465	No	0	 	0	 	Yes	47	3,85014760171006	2585	7,85748078694253	Yes	71,75	4,27318785463973	3740,5	8,22697457131246	Yes	Yes	Yes	Other	Yes	Yes	Yes	Yes	Yes	Yes	26	Yes	Yes	Yes	Yes	Yes	Yes	No	Yes	No	No	Yes	No
0247-KEGYUI-7U8	Zone 1	> 250,000	Female	48	35-49	March	13	High school degree	Service	No	22	More than 15	No	67	4,20469261939097	$50 - $74	1,1	,222574	-1,50249564840007	,514426	-,664703563012565	No	Highly satisfied	Married	13	High school degree	2	0	0	0	0	0	0	0	0	Own	Single-family	15	8 to 15	2	Own	Domestic	36	Standard	Yes	No	Car	Single occupancy	24	Yes	No	No	No	No	No	No	No	No	Yes	Prices	Conservative	No	No	Yes	Mastercard	Other	None	No	30	More than 15	Visa	Gold	None	No	27	More than 15	18	1029,36	7	236,77	No	Cereal	71	No	27,05	3,29768700529249	2013,9	7,60782841961282	No	0	 	0	 	No	0	 	0	 	Yes	24,75	3,2088254890147	1780	7,48436864328613	No	0	 	0	 	Yes	No	No	Cable modem	No	Yes	No	No	No	Yes	21	Yes	Yes	Yes	No	Yes	Yes	No	No	No	No	No	No
4116-MVCGHJ-DH8	Zone 1	50,000-249,999	Female	63	50-64	March	11	Did not complete high school	Sales and Office	No	6	6 to 10	Yes	10	2,30258509299405	Under $25	11,3	,11187	-2,1904177961233	1,01813	,0179676113504503	No	Somewhat satisfied	Unmarried	Not married	Not married	1	0	0	0	0	0	0	0	0	Rent	Multiple-Family	38	More than 25	3	Lease	Domestic	5,7	Economy	Yes	No	Car	Single occupancy	25	Yes	No	No	Yes	No	No	No	No	No	No	No response	Moderate	No	No	No	Mastercard	Platinum	Cash back	No	15	11 to 15	Visa	Platinum	Cash back	No	17	More than 15	9	165,95	11	219,45	No	Energy bar	52	No	14,9	2,70136121295141	805,75	6,69177352069555	No	0	 	0	 	No	0	 	0	 	Yes	25,75	3,24843462710975	1340	7,20042489294496	No	0	 	0	 	No	No	No	None	No	No	No	Yes	No	Yes	29	Yes	Yes	No	No	No	No	No	No	Yes	No	No	No
7265-CRINJO-ZL5	Zone 5	< 2,500	Female	20	18-24	December	10	Did not complete high school	Managerial and Professional	No	2	2 to 5	No	24	3,17805383034795	Under $25	2,4	,336384	-1,08950191444016	,239616	-1,42871763700712	No	Somewhat satisfied	Married	13	High school degree	4	6	3	1	0	0	2	0	0	Own	Condominium/Townhouse	1	Less than 3	2	Lease	Import	15,1	Economy	No	No	Car	Single occupancy	30	Yes	No	Yes	Yes	Yes	Yes	No	Yes	No	No	Prices	Slightly conservative	No	Yes	Yes	Visa	Platinum	None	Yes	2	2 to 5	Other	None	Other	No	2	2 to 5	8	184,25	6	135,71	Yes	Cereal	17	Yes	7,5	2,01490302054226	123,05	4,81259077683707	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	No	No	Dial-up	No	No	No	No	No	Yes	14	Yes	Yes	Yes	No	Yes	Yes	No	No	No	No	No	No
5356-KWXALQ-5SC	Zone 4	< 2,500	Female	60	50-64	February	13	High school degree	Sales and Office	No	3	2 to 5	No	31	3,43398720448515	$25 - $49	6,8	1,3175	,27573600143338	,7905	-,23508962233261	No	Highly dissatisfied	Married	11	Did not complete high school	2	0	0	0	0	0	0	0	0	Own	Single-family	32	More than 25	5	Own	Import	16,2	Economy	Yes	No	Car	Single occupancy	33	Yes	No	No	No	Yes	Yes	No	Yes	No	No	No response	Conservative	Yes	No	No	Visa	None	Other	No	31	More than 15	Discover	Platinum	Cash back	No	26	More than 15	12	168,51	5	89,26	No	Cereal	62	No	21,4	3,06339092202781	1306,65	7,17522188893301	No	0	 	0	 	No	0	 	0	 	Yes	13,25	2,58399755243223	800	6,68461172766793	No	0	 	0	 	Yes	No	No	None	No	No	No	No	No	Yes	14	Yes	Yes	Yes	No	Yes	Yes	No	No	Yes	No	No	No
0031-EYRVUV-U32	Zone 3	> 250,000	Male	46	35-49	March	13	High school degree	Managerial and Professional	No	8	6 to 10	No	30	3,40119738166216	$25 - $49	10	1,443	,366724279791734	1,557	,442760892851861	No	Neutral	Married	12	High school degree	4	8	1	0	0	0	0	0	7	Rent	Single-family	20	16 to 25	3	Own	Domestic	15,2	Economy	Yes	No	Car	Single occupancy	26	Yes	No	No	No	No	No	No	No	No	No	No response	Liberal	No	Yes	Yes	Mastercard	Gold	Airline miles	No	17	More than 15	Visa	None	None	No	16	More than 15	10	245,49	6	139,64	Yes	Oatmeal	37	No	8,4	2,12823170584927	285,25	5,65336598874219	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	Yes	No	No	None	No	No	No	No	No	Yes	21	Yes	Yes	Yes	No	No	No	Yes	No	Yes	No	Yes	No
0882-YMIYMX-WVE	Zone 1	50,000-249,999	Male	21	18-24	December	9	Did not complete high school	Managerial and Professional	No	1	Less than 2	No	17	2,83321334405622	Under $25	11,6	,134096	-2,00919931762559	1,837904	,608625791883898	Yes	Highly dissatisfied	Unmarried	Not married	Not married	1	4	0	0	0	0	0	0	4	Rent	Multiple-Family	0	Less than 3	1	Lease	Domestic	8,8	Economy	No	Yes	Car	Single occupancy	25	Yes	No	No	No	No	No	No	No	No	Yes	No response	Slightly liberal	Yes	No	Yes	Other	Gold	Airline miles	No	3	2 to 5	Mastercard	Platinum	Airline miles	No	3	2 to 5	9	192,24	4	93,15	Yes	Energy bar	17	Yes	11,45	2,43798973000025	220,05	5,3938547932571	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	No	No	None	No	No	No	No	No	Yes	25	No	Yes	Yes	No	No	No	No	No	No	No	No	No
8286-HQYYPB-ANL	Zone 4	> 250,000	Female	31	25-34	October	15	Some college	Sales and Office	No	1	Less than 2	No	32	3,46573590279973	$25 - $49	18,3	3,179808	1,15682081761081	2,676192	,984394888571078	Yes	Highly dissatisfied	Married	15	Some college	4	1	1	0	0	0	0	0	0	Own	Single-family	10	8 to 15	3	Own	Domestic	11,8	Economy	No	No	Car	Single occupancy	16	Yes	No	No	No	No	No	Yes	Yes	No	No	No response	Slightly conservative	No	No	No	Visa	Other	Cash back	Yes	13	11 to 15	Discover	Platinum	Airline miles	Yes	13	11 to 15	5	95,72	3	63,57	Yes	Cereal	26	No	8,85	2,18041745901984	217,85	5,38380675256345	Yes	18,25	2,9041650800285	527,1	6,26739028386116	No	0	 	0	 	No	0	 	0	 	Yes	34,3	3,53514535417189	842,3	6,73613624532132	Yes	Yes	Yes	Dial-up	Yes	No	No	No	Yes	Yes	14	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	No
7486-NNVANT-C8P	Zone 3	> 250,000	Male	50	50-64	May	8	Did not complete high school	Managerial and Professional	No	20	More than 15	No	98	4,58496747867057	$75 - $124	8,1	,484218	-,725220060447952	7,453782	2,008721554587	No	Somewhat satisfied	Married	7	Did not complete high school	3	0	0	0	0	0	0	0	0	Rent	Multiple-Family	10	8 to 15	2	Own	Import	48,7	Luxury	No	No	Train/Subway	Public transportation	15	Yes	Yes	No	No	Yes	No	No	No	No	No	No response	Slightly conservative	Yes	No	No	Discover	None	Airline miles	No	32	More than 15	American Express	Gold	Cash back	Yes	26	More than 15	13	550,88	3	85,68	Yes	Oatmeal	60	No	31,65	3,45473814859019	1922,4	7,56132968442226	Yes	41,25	3,71965111278069	2604,2	7,86488080529463	No	0	 	0	 	Yes	102	4,62497281328427	6075	8,71193726820875	No	0	 	0	 	Yes	No	No	None	Yes	Yes	Yes	No	No	Yes	22	Yes	Yes	Yes	No	No	No	No	No	Yes	Yes	Yes	No
9543-KRZTJX-1TS	Zone 5	10,000-49,999	Female	41	35-49	January	11	Did not complete high school	Operation, Fabrication, General Labor	No	16	More than 15	No	77	4,34380542185368	$75 - $124	22,7	9,124038	2,21091246925345	8,354962	2,12285561386227	Yes	Neutral	Married	7	Did not complete high school	2	14	0	0	0	0	2	0	12	Own	Single-family	11	8 to 15	1	Own	Domestic	27,8	Standard	No	Yes	Car	Single occupancy	31	Yes	No	No	No	Yes	No	Yes	No	No	No	No response	Moderate	Yes	No	No	Mastercard	Platinum	Other	No	2	2 to 5	American Express	None	Other	No	1	Less than 2	9	424,68	5	268,7	No	Cereal	4	No	2,8	1,02961941718116	14,8	2,69462718077007	Yes	30,75	3,42588999425253	103,5	4,63957161270542	No	0	 	0	 	Yes	48,25	3,87639582778499	145	4,97673374242057	No	0	 	0	 	No	No	No	None	Yes	Yes	Yes	Yes	No	Yes	15	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No
1415-RPWLRQ-PKQ	Zone 4	< 2,500	Female	41	35-49	June	14	High school degree	Managerial and Professional	No	5	2 to 5	No	44	3,78418963391826	$25 - $49	4,6	,473616	-,747358412199217	1,550384	,438502642183673	No	Highly dissatisfied	Married	13	High school degree	2	0	0	0	0	0	0	0	0	Own	Single-family	19	16 to 25	1	Own	Domestic	21,7	Standard	No	Yes	Walk	Non-motorized	39	No	No	No	Yes	Yes	No	No	Yes	Yes	No	Service	Conservative	No	No	Yes	Discover	Gold	Airline miles	No	11	11 to 15	American Express	Platinum	None	No	12	11 to 15	10	157,63	6	109,17	No	Cereal	35	No	9,1	2,2082744135228	319,35	5,7662876800076	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	No	No	No	None	No	No	No	No	No	Yes	14	Yes	Yes	Yes	No	Yes	Yes	Yes	No	No	No	No	No
9075-RZQRPR-DTZ	Zone 3	2,500-9,999	Female	26	25-34	December	19	College degree	Managerial and Professional	No	0	Less than 2	No	46	3,8286413964891	$25 - $49	17,1	5,490468	1,70301349778985	2,375532	,86522141240235	Yes	Highly dissatisfied	Married	15	Some college	7	2	1	0	0	1	0	0	0	Rent	Multiple-Family	2	Less than 3	2	Own	Domestic	22,3	Standard	No	No	Car	Single occupancy	31	Yes	No	Yes	Yes	No	No	No	Yes	No	No	No response	Moderate	No	No	Yes	Other	Platinum	Other	Yes	8	6 to 10	Visa	Other	Cash back	No	8	6 to 10	11	340,98	7	169,28	No	Cereal	37	No	5,75	1,74919985480926	231,85	5,44609061083747	No	0	 	0	 	Yes	48,25	3,87639582778499	1742,3	7,46296135842886	Yes	18,5	2,91777073208428	710	6,56526497003536	Yes	48,6	3,88362353090645	1712,95	7,44597230934004	Yes	Yes	Yes	Other	Yes	Yes	No	No	Yes	Yes	18	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	No	No
9462-EXPIMT-IQ2	Zone 4	< 2,500	Male	53	50-64	July	14	High school degree	Managerial and Professional	No	5	2 to 5	No	34	3,52636052461616	$25 - $49	13,7	2,361606	,859341896071195	2,296394	,831340066522702	No	Neutral	Married	10	Did not complete high school	3	5	0	0	0	0	0	0	5	Own	Mobile Home	25	16 to 25	2	Own	Import	18,9	Economy	No	No	Car	Single occupancy	24	Yes	No	No	Yes	No	No	No	Yes	No	No	No response	Slightly conservative	Yes	Yes	Yes	Discover	Platinum	None	No	21	More than 15	American Express	None	Other	No	17	More than 15	13	375,33	5	143,64	Yes	Energy bar	44	No	9,85	2,287471455184	465,8	6,14375635745024	Yes	31,25	3,44201937618241	1472,6	7,29478482493462	No	0	 	0	 	No	0	 	0	 	No	0	 	0	 	Yes	No	No	None	Yes	Yes	No	Yes	No	Yes	22	Yes	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No
